gas_zone,period,timeseries,GasQuantityFromLNG,GLGasNet,GasStorageNetWithdrawalSum,gas_import_ref_quantity,GasSupplyQuantity,RelaxBalanceUp,GasQuantityLiquefiedToLNG,LNGLiquefactionLoss,LNGRegasificationLoss,gas_export_ref_quantity,FlexibleDemandTotal,RelaxBalanceDown
UT,2023,20230508,0,-1.76957e+06,0,0,2.36469e+06,0,0,0,0,0,595125,0
UT,2023,20230509,0,-1.8427e+06,0,0,2.36469e+06,0,0,0,0,0,521992,0
UT,2023,20230510,0,-1.84185e+06,0,0,2.36469e+06,0,0,0,0,0,522844,0
UT,2023,20230511,0,-1.84529e+06,0,0,2.36469e+06,0,0,0,0,0,519401,0
UT,2023,20230512,0,-1.84674e+06,0,0,2.36469e+06,0,0,0,0,0,517951,0
UT,2023,20230513,0,-1.87882e+06,0,0,2.36469e+06,0,0,0,0,0,485874,0
UT,2023,20230514,0,-1.91025e+06,0,0,2.36469e+06,0,0,0,0,0,454447,0
UT,2023,20230515,0,-1.90368e+06,0,0,2.36469e+06,0,0,0,0,0,461016,0
UT,2023,20230516,0,-1.90668e+06,0,0,2.36469e+06,0,0,0,0,0,458014,0
UT,2023,20230517,0,-1.90772e+06,0,0,2.36469e+06,0,0,0,0,0,456975,0
UT,2023,20230518,0,-1.90391e+06,0,0,2.36469e+06,0,0,0,0,0,460786,0
UT,2023,20230519,0,-1.91019e+06,0,0,2.36469e+06,0,0,0,0,0,454503,0
UT,2023,20230520,0,-1.90642e+06,0,0,2.36469e+06,0,0,0,0,0,458275,0
UT,2023,20230521,0,-1.90218e+06,0,0,2.36469e+06,0,0,0,0,0,462509,0
UT,2023,20230522,0,-1.90285e+06,0,0,2.36469e+06,0,0,0,0,0,461846,0
UT,2023,20230523,0,-1.91174e+06,0,0,2.36469e+06,0,0,0,0,0,452951,0
UT,2023,20230524,0,-1.90559e+06,0,0,2.36469e+06,0,0,0,0,0,459100,0
UT,2023,20230525,0,-1.902e+06,0,0,2.36469e+06,0,0,0,0,0,462697,0
UT,2023,20230526,0,-1.90961e+06,0,0,2.36469e+06,0,0,0,0,0,455087,0
UT,2023,20230527,0,-1.90359e+06,0,0,2.36469e+06,0,0,0,0,0,461102,0
UT,2023,20230528,0,-1.89976e+06,0,0,2.36469e+06,0,0,0,0,0,464929,0
UT,2023,20230529,0,-1.90446e+06,0,0,2.36469e+06,0,0,0,0,0,460238,0
UT,2023,20230530,0,-1.90132e+06,0,0,2.36469e+06,0,0,0,0,0,463375,0
UT,2023,20230531,0,-1.89762e+06,0,0,2.36469e+06,0,0,0,0,0,467077,0
UT,2023,20230601,0,-1.90665e+06,0,0,2.36469e+06,0,0,0,0,0,458047,0
UT,2023,20230602,0,-1.91831e+06,0,0,2.36469e+06,0,0,0,0,0,446385,0
UT,2023,20230603,0,-1.90255e+06,0,0,2.36469e+06,0,0,0,0,0,462147,0
UT,2023,20230604,0,-1.89812e+06,0,0,2.36469e+06,0,0,0,0,0,466574,0
UT,2023,20230605,0,-1.89874e+06,0,0,2.36469e+06,0,0,0,0,0,465958,0
UT,2023,20230606,0,-1.89544e+06,0,0,2.36469e+06,0,0,0,0,0,469258,0
UT,2023,20230607,0,-1.89347e+06,0,0,2.36469e+06,0,0,0,0,0,471223,0
UT,2023,20230608,0,-1.90257e+06,0,0,2.36469e+06,0,0,0,0,0,462123,0
UT,2023,20230609,0,-1.90071e+06,0,0,2.36469e+06,0,0,0,0,0,463979,0
UT,2023,20230610,0,-1.89616e+06,0,0,2.36469e+06,0,0,0,0,0,468536,0
UT,2023,20230611,0,-1.90302e+06,0,0,2.36469e+06,0,0,0,0,0,461676,0
UT,2023,20230612,0,-1.90355e+06,0,0,2.36469e+06,0,0,0,0,0,461145,0
UT,2023,20230613,0,-1.91138e+06,0,0,2.36469e+06,0,0,0,0,0,453314,0
UT,2023,20230614,0,-1.91482e+06,0,0,2.36469e+06,0,0,0,0,0,449875,0
UT,2023,20230615,0,-1.91104e+06,0,0,2.36469e+06,0,0,0,0,0,453655,0
UT,2023,20230616,0,-1.88331e+06,0,0,2.36469e+06,0,0,0,0,0,481382,0
UT,2023,20230617,0,-1.88614e+06,0,0,2.36469e+06,0,0,0,0,0,478555,0
UT,2023,20230618,0,-1.88786e+06,0,0,2.36469e+06,0,0,0,0,0,476837,0
UT,2023,20230619,0,-1.895e+06,0,0,2.36469e+06,0,0,0,0,0,469696,0
UT,2023,20230620,0,-1.8672e+06,0,0,2.36469e+06,0,0,0,0,0,497490,0
UT,2023,20230621,0,-1.87895e+06,0,0,2.36469e+06,0,0,0,0,0,485741,0
UT,2023,20230622,0,-1.87821e+06,0,0,2.36469e+06,0,0,0,0,0,486481,0
UT,2023,20230623,0,-1.88305e+06,0,0,2.36469e+06,0,0,0,0,0,481641,0
UT,2023,20230624,0,-1.88556e+06,0,0,2.36469e+06,0,0,0,0,0,479135,0
UT,2023,20230625,0,-1.87592e+06,0,0,2.36469e+06,0,0,0,0,0,488776,0
UT,2023,20230626,0,-1.86391e+06,0,0,2.36469e+06,0,0,0,0,0,500783,0
UT,2023,20230627,0,-1.86713e+06,0,0,2.36469e+06,0,0,0,0,0,497566,0
UT,2023,20230628,0,-1.88931e+06,0,0,2.36469e+06,0,0,0,0,0,475385,0
UT,2023,20230629,0,-1.89638e+06,0,0,2.36469e+06,0,0,0,0,0,468316,0
UT,2023,20230630,0,-1.88931e+06,0,0,2.36469e+06,0,0,0,0,0,475382,0
UT,2023,20230701,0,-1.87888e+06,0,0,2.36469e+06,0,0,0,0,0,485816,0
UT,2023,20230702,0,-1.84846e+06,0,0,2.36469e+06,0,0,0,0,0,516231,0
UT,2023,20230703,0,-1.82583e+06,0,0,2.36469e+06,0,0,0,0,0,538860,0
UT,2023,20230704,0,-1.80584e+06,0,0,2.36469e+06,0,0,0,0,0,558851,0
UT,2023,20230705,0,-1.87448e+06,0,0,2.36469e+06,0,0,0,0,0,490218,0
UT,2023,20230706,0,-1.8604e+06,0,0,2.36469e+06,0,0,0,0,0,504297,0
UT,2023,20230707,0,-1.84512e+06,0,0,2.36469e+06,0,0,0,0,0,519576,0
UT,2023,20230708,0,-1.82778e+06,0,0,2.36469e+06,0,0,0,0,0,536910,0
UT,2023,20230709,0,-1.83287e+06,0,0,2.36469e+06,0,0,0,0,0,531827,0
UT,2023,20230710,0,-1.80174e+06,0,0,2.36469e+06,0,0,0,0,0,562950,0
UT,2023,20230711,0,-1.81148e+06,0,0,2.36469e+06,0,0,0,0,0,553216,0
UT,2023,20230712,0,-1.81179e+06,0,0,2.36469e+06,0,0,0,0,0,552899,0
UT,2023,20230713,0,-1.81114e+06,0,0,2.36469e+06,0,0,0,0,0,553557,0
UT,2023,20230714,0,-1.82215e+06,0,0,2.36469e+06,0,0,0,0,0,542546,0
UT,2023,20230715,0,-1.84746e+06,0,0,2.36469e+06,0,0,0,0,0,517238,0
UT,2023,20230716,0,-1.82077e+06,0,0,2.36469e+06,0,0,0,0,0,543921,0
UT,2023,20230717,0,-1.745e+06,0,0,2.36469e+06,0,0,0,0,0,619695,0
UT,2023,20230718,0,-1.71464e+06,0,0,2.36469e+06,0,0,0,0,0,650054,0
UT,2023,20230719,0,-1.77772e+06,0,0,2.36469e+06,0,0,0,0,0,586971,0
UT,2023,20230720,0,-1.81511e+06,0,0,2.36469e+06,0,0,0,0,0,549585,0
UT,2023,20230721,0,-1.82832e+06,0,0,2.36469e+06,0,0,0,0,0,536377,0
UT,2023,20230722,0,-1.76033e+06,0,0,2.36469e+06,0,0,0,0,0,604366,0
UT,2023,20230723,0,-1.72407e+06,0,0,2.36469e+06,0,0,0,0,0,640619,0
UT,2023,20230724,0,-1.67996e+06,0,0,2.36469e+06,0,0,0,0,0,684729,0
UT,2023,20230725,0,-1.77981e+06,0,0,2.36469e+06,0,0,0,0,0,584886,0
UT,2023,20230726,0,-1.79831e+06,0,0,2.36469e+06,0,0,0,0,0,566382,0
UT,2023,20230727,0,-1.77882e+06,0,0,2.36469e+06,0,0,0,0,0,585875,0
UT,2023,20230728,0,-1.77389e+06,0,0,2.36469e+06,0,0,0,0,0,590800,0
UT,2023,20230729,0,-1.76991e+06,0,0,2.36469e+06,0,0,0,0,0,594785,0
UT,2023,20230730,0,-1.7385e+06,0,0,2.36469e+06,0,0,0,0,0,626189,0
UT,2023,20230731,0,-1.73204e+06,0,0,2.36469e+06,0,0,0,0,0,632653,0
UT,2023,20230801,0,-1.77689e+06,0,0,2.36469e+06,0,0,0,0,0,587807,0
UT,2023,20230802,0,-1.85243e+06,0,0,2.36469e+06,0,0,0,0,0,512266,0
UT,2023,20230803,0,-1.89666e+06,0,0,2.36469e+06,0,0,0,0,0,468033,0
UT,2023,20230804,0,-1.87797e+06,0,0,2.36469e+06,0,0,0,0,0,486727,0
UT,2023,20230805,0,-1.86118e+06,0,0,2.36469e+06,0,0,0,0,0,503511,0
UT,2023,20230806,0,-1.85504e+06,0,0,2.36469e+06,0,0,0,0,0,509658,0
UT,2023,20230807,0,-1.85162e+06,0,0,2.36469e+06,0,0,0,0,0,513076,0
UT,2023,20230808,0,-1.85599e+06,0,0,2.36469e+06,0,0,0,0,0,508700,0
UT,2023,20230809,0,-1.88114e+06,0,0,2.36469e+06,0,0,0,0,0,483552,0
UT,2023,20230810,0,-1.85455e+06,0,0,2.36469e+06,0,0,0,0,0,510140,0
UT,2023,20230811,0,-1.82589e+06,0,0,2.36469e+06,0,0,0,0,0,538808,0
UT,2023,20230812,0,-1.83181e+06,0,0,2.36469e+06,0,0,0,0,0,532880,0
UT,2023,20230813,0,-1.83247e+06,0,0,2.36469e+06,0,0,0,0,0,532228,0
UT,2023,20230814,0,-1.8383e+06,0,0,2.36469e+06,0,0,0,0,0,526394,0
UT,2023,20230815,0,-1.81265e+06,0,0,2.36469e+06,0,0,0,0,0,552048,0
UT,2023,20230816,0,-1.78895e+06,0,0,2.36469e+06,0,0,0,0,0,575747,0
UT,2023,20230817,0,-1.79245e+06,0,0,2.36469e+06,0,0,0,0,0,572244,0
UT,2023,20230818,0,-1.77942e+06,0,0,2.36469e+06,0,0,0,0,0,585275,0
UT,2023,20230819,0,-1.80136e+06,0,0,2.36469e+06,0,0,0,0,0,563337,0
UT,2023,20230820,0,-1.84814e+06,0,0,2.36469e+06,0,0,0,0,0,516555,0
UT,2023,20230821,0,-1.89577e+06,0,0,2.36469e+06,0,0,0,0,0,468920,0
UT,2023,20230822,0,-1.87735e+06,0,0,2.36469e+06,0,0,0,0,0,487345,0
UT,2023,20230823,0,-1.93219e+06,0,0,2.36469e+06,0,0,0,0,0,432500,0
UT,2023,20230824,0,-1.87554e+06,0,0,2.36469e+06,0,0,0,0,0,489153,0
UT,2023,20230825,0,-1.88214e+06,0,0,2.36469e+06,0,0,0,0,0,482556,0
UT,2023,20230826,0,-1.85382e+06,0,0,2.36469e+06,0,0,0,0,0,510874,0
UT,2023,20230827,0,-1.82604e+06,0,0,2.36469e+06,0,0,0,0,0,538656,0
UT,2023,20230828,0,-1.83447e+06,0,0,2.36469e+06,0,0,0,0,0,530225,0
UT,2023,20230829,0,-1.83033e+06,0,0,2.36469e+06,0,0,0,0,0,534367,0
UT,2023,20230830,0,-1.80439e+06,0,0,2.36469e+06,0,0,0,0,0,560301,0
UT,2023,20230831,0,-1.86719e+06,0,0,2.36469e+06,0,0,0,0,0,497499,0
UT,2023,20230901,0,-1.83567e+06,0,0,2.36469e+06,0,0,0,0,0,529020,0
UT,2023,20230902,0,-1.90652e+06,0,0,2.36469e+06,0,0,0,0,0,458176,0
UT,2023,20230903,0,-1.8898e+06,0,0,2.36469e+06,0,0,0,0,0,474898,0
UT,2023,20230904,0,-1.89141e+06,0,0,2.36469e+06,0,0,0,0,0,473286,0
UT,2023,20230905,0,-1.90984e+06,0,0,2.36469e+06,0,0,0,0,0,454856,0
UT,2023,20230906,0,-1.89596e+06,0,0,2.36469e+06,0,0,0,0,0,468735,0
UT,2023,20230907,0,-1.88578e+06,0,0,2.36469e+06,0,0,0,0,0,478910,0
UT,2023,20230908,0,-1.87757e+06,0,0,2.36469e+06,0,0,0,0,0,487125,0
UT,2023,20230909,0,-1.8678e+06,0,0,2.36469e+06,0,0,0,0,0,496898,0
UT,2023,20230910,0,-1.8736e+06,0,0,2.36469e+06,0,0,0,0,0,491093,0
UT,2023,20230911,0,-1.89713e+06,0,0,2.36469e+06,0,0,0,0,0,467560,0
UT,2023,20230912,0,-1.88845e+06,0,0,2.36469e+06,0,0,0,0,0,476240,0
UT,2023,20230913,0,-1.89405e+06,0,0,2.36469e+06,0,0,0,0,0,470640,0
UT,2023,20230914,0,-1.90227e+06,0,0,2.36469e+06,0,0,0,0,0,462424,0
UT,2023,20230915,0,-1.90626e+06,0,0,2.36469e+06,0,0,0,0,0,458432,0
UT,2023,20230916,0,-1.9001e+06,0,0,2.36469e+06,0,0,0,0,0,464590,0
UT,2023,20230917,0,-1.89202e+06,0,0,2.36469e+06,0,0,0,0,0,472676,0
UT,2023,20230918,0,-1.88722e+06,0,0,2.36469e+06,0,0,0,0,0,477472,0
UT,2023,20230919,0,-1.89507e+06,0,0,2.36469e+06,0,0,0,0,0,469620,0
UT,2023,20230920,0,-1.90614e+06,0,0,2.36469e+06,0,0,0,0,0,458554,0
UT,2023,20230921,0,-1.90125e+06,0,0,2.36469e+06,0,0,0,0,0,463440,0
UT,2023,20230922,0,-1.8797e+06,0,0,2.36469e+06,0,0,0,0,0,484995,0
UT,2023,20230923,0,-1.84199e+06,0,0,2.36469e+06,0,0,0,0,0,522702,0
UT,2023,20230924,0,-1.87172e+06,0,0,2.36469e+06,0,0,0,0,0,492973,0
UT,2023,20230925,0,-1.88478e+06,0,0,2.36469e+06,0,0,0,0,0,479911,0
UT,2023,20230926,0,-1.8883e+06,0,0,2.36469e+06,0,0,0,0,0,476393,0
UT,2023,20230927,0,-1.89241e+06,0,0,2.36469e+06,0,0,0,0,0,472281,0
UT,2023,20230928,0,-1.88449e+06,0,0,2.36469e+06,0,0,0,0,0,480202,0
UT,2023,20230929,0,-1.90057e+06,0,0,2.36469e+06,0,0,0,0,0,464126,0
UT,2023,20230930,0,-1.8886e+06,0,0,2.36469e+06,0,0,0,0,0,476089,0
UT,2023,20231001,0,-1.89949e+06,0,0,2.36469e+06,0,0,0,0,0,465206,0
UT,2023,20231002,0,-1.89896e+06,0,0,2.36469e+06,0,0,0,0,0,465729,0
UT,2023,20231003,0,-1.8037e+06,0,0,2.36469e+06,0,0,0,0,0,560991,0
UT,2023,20231004,0,-1.82402e+06,0,0,2.36469e+06,0,0,0,0,0,540670,0
UT,2023,20231005,0,-1.85885e+06,0,0,2.36469e+06,0,0,0,0,0,505839,0
UT,2023,20231006,0,-1.87169e+06,0,0,2.36469e+06,0,0,0,0,0,493000,0
UT,2023,20231007,0,-1.88622e+06,0,0,2.36469e+06,0,0,0,0,0,478469,0
UT,2023,20231008,0,-1.89154e+06,0,0,2.36469e+06,0,0,0,0,0,473151,0
UT,2023,20231009,0,-1.88816e+06,0,0,2.36469e+06,0,0,0,0,0,476530,0
UT,2023,20231010,0,-1.88579e+06,0,0,2.36469e+06,0,0,0,0,0,478907,0
UT,2023,20231011,0,-1.89895e+06,0,0,2.36469e+06,0,0,0,0,0,465744,0
UT,2023,20231012,0,-1.79384e+06,0,0,2.36469e+06,0,0,0,0,0,570853,0
UT,2023,20231013,0,-1.7157e+06,0,0,2.36469e+06,0,0,0,0,0,648992,0
UT,2023,20231014,0,-1.80633e+06,0,0,2.36469e+06,0,0,0,0,0,558364,0
UT,2023,20231015,0,-1.854e+06,0,0,2.36469e+06,0,0,0,0,0,510694,0
UT,2023,20231016,0,-1.8669e+06,0,0,2.36469e+06,0,0,0,0,0,497797,0
UT,2023,20231017,0,-1.87866e+06,0,0,2.36469e+06,0,0,0,0,0,486037,0
UT,2023,20231018,0,-1.88302e+06,0,0,2.36469e+06,0,0,0,0,0,481672,0
UT,2023,20231019,0,-1.8799e+06,0,0,2.36469e+06,0,0,0,0,0,484791,0
UT,2023,20231020,0,-1.87816e+06,0,0,2.36469e+06,0,0,0,0,0,486529,0
UT,2023,20231021,0,-1.87879e+06,0,0,2.36469e+06,0,0,0,0,0,485906,0
UT,2023,20231022,0,-1.88421e+06,0,0,2.36469e+06,0,0,0,0,0,480480,0
UT,2023,20231023,0,-1.88049e+06,0,0,2.36469e+06,0,0,0,0,0,484200,0
UT,2023,20231024,0,-1.86474e+06,0,0,2.36469e+06,0,0,0,0,0,499957,0
UT,2023,20231025,0,-1.84295e+06,0,0,2.36469e+06,0,0,0,0,0,521742,0
UT,2023,20231026,0,-1.84666e+06,0,0,2.36469e+06,0,0,0,0,0,518031,0
UT,2023,20231027,0,-1.61768e+06,0,0,2.36469e+06,0,0,0,0,0,747014,0
UT,2023,20231028,0,-1.66809e+06,0,0,2.36469e+06,0,0,0,0,0,696607,0
UT,2023,20231029,0,-1.56966e+06,0,0,2.36469e+06,0,0,0,0,0,795029,0
UT,2023,20231030,0,-1.49864e+06,0,0,2.36469e+06,0,0,0,0,0,866049,0
UT,2023,20231031,0,-1.5404e+06,0,0,2.36469e+06,0,0,0,0,0,824293,0
UT,2023,20231101,0,-1.61837e+06,0,0,2.36469e+06,0,0,0,0,0,746319,0
UT,2023,20231102,0,-1.6882e+06,0,0,2.36469e+06,0,0,0,0,0,676493,0
UT,2023,20231103,0,-1.75383e+06,0,0,2.36469e+06,0,0,0,0,0,610867,0
UT,2023,20231104,0,-1.79386e+06,0,0,2.36469e+06,0,0,0,0,0,570830,0
UT,2023,20231105,0,-1.7983e+06,0,0,2.36469e+06,0,0,0,0,0,566394,0
UT,2023,20231106,0,-1.83089e+06,0,0,2.36469e+06,0,0,0,0,0,533804,0
UT,2023,20231107,0,-1.82562e+06,0,0,2.36469e+06,0,0,0,0,0,539077,0
UT,2023,20231108,0,-1.64224e+06,0,0,2.36469e+06,0,0,0,0,0,722454,0
UT,2023,20231109,0,-1.57753e+06,0,0,2.36469e+06,0,0,0,0,0,787164,0
UT,2023,20231110,0,-1.56592e+06,0,0,2.36469e+06,0,0,0,0,0,798770,0
UT,2023,20231111,0,-1.58311e+06,0,0,2.36469e+06,0,0,0,0,0,781581,0
UT,2023,20231112,0,-1.61959e+06,0,0,2.36469e+06,0,0,0,0,0,745103,0
UT,2023,20231113,0,-1.68117e+06,0,0,2.36469e+06,0,0,0,0,0,683524,0
UT,2023,20231114,0,-1.73947e+06,0,0,2.36469e+06,0,0,0,0,0,625226,0
UT,2023,20231115,0,-1.74775e+06,0,0,2.36469e+06,0,0,0,0,0,616943,0
UT,2023,20231116,0,-1.76429e+06,0,0,2.36469e+06,0,0,0,0,0,600405,0
UT,2023,20231117,0,-1.66939e+06,0,0,2.36469e+06,0,0,0,0,0,695301,0
UT,2023,20231118,0,-1.67235e+06,0,0,2.36469e+06,0,0,0,0,0,692341,0
UT,2023,20231119,0,-1.65188e+06,0,0,2.36469e+06,0,0,0,0,0,712814,0
UT,2023,20231120,0,-1.57929e+06,0,0,2.36469e+06,0,0,0,0,0,785399,0
UT,2023,20231121,0,-1.51362e+06,0,0,2.36469e+06,0,0,0,0,0,851071,0
UT,2023,20231122,0,-1.51558e+06,0,0,2.36469e+06,0,0,0,0,0,849112,0
UT,2023,20231123,0,-1.53479e+06,0,0,2.36469e+06,0,0,0,0,0,829906,0
UT,2023,20231124,0,-1.50363e+06,0,0,2.36469e+06,0,0,0,0,0,861062,0
UT,2023,20231125,0,-1.41684e+06,0,0,2.36469e+06,0,0,0,0,0,947855,0
UT,2023,20231126,0,-1.39089e+06,0,0,2.36469e+06,0,0,0,0,0,973800,0
UT,2023,20231127,0,-1.35401e+06,0,0,2.36469e+06,0,0,0,0,0,1.01068e+06,0
UT,2023,20231128,0,-1.37135e+06,0,0,2.36469e+06,0,0,0,0,0,993342,0
UT,2023,20231129,0,-1.40361e+06,0,0,2.36469e+06,0,0,0,0,0,961081,0
UT,2023,20231130,0,-1.40796e+06,0,0,2.36469e+06,0,0,0,0,0,956733,0
UT,2023,20231201,0,-1.38854e+06,0,0,2.36469e+06,0,0,0,0,0,976155,0
UT,2023,20231202,0,-1.40221e+06,0,0,2.36469e+06,0,0,0,0,0,962478,0
UT,2023,20231203,0,-1.45893e+06,0,0,2.36469e+06,0,0,0,0,0,905758,0
UT,2023,20231204,0,-1.50375e+06,0,0,2.36469e+06,0,0,0,0,0,860942,0
UT,2023,20231205,0,-1.53277e+06,0,0,2.36469e+06,0,0,0,0,0,831919,0
UT,2023,20231206,0,-1.5243e+06,0,0,2.36469e+06,0,0,0,0,0,840392,0
UT,2023,20231207,0,-1.54026e+06,0,0,2.36469e+06,0,0,0,0,0,824434,0
UT,2023,20231208,0,-1.48544e+06,0,0,2.36469e+06,0,0,0,0,0,879255,0
UT,2023,20231209,0,-1.34515e+06,0,0,2.36469e+06,0,0,0,0,0,1.01954e+06,0
UT,2023,20231210,0,-1.32701e+06,0,0,2.36469e+06,0,0,0,0,0,1.03768e+06,0
UT,2023,20231211,0,-1.40293e+06,0,0,2.36469e+06,0,0,0,0,0,961767,0
UT,2023,20231212,0,-1.41862e+06,0,0,2.36469e+06,0,0,0,0,0,946072,0
UT,2023,20231213,0,-1.40037e+06,0,0,2.36469e+06,0,0,0,0,0,964319,0
UT,2023,20231214,0,-1.41203e+06,0,0,2.36469e+06,0,0,0,0,0,952664,0
UT,2023,20231215,0,-1.38805e+06,0,0,2.36469e+06,0,0,0,0,0,976645,0
UT,2023,20231216,0,-1.38472e+06,0,0,2.36469e+06,0,0,0,0,0,979969,0
UT,2023,20231217,0,-1.37204e+06,0,0,2.36469e+06,0,0,0,0,0,992654,0
UT,2023,20231218,0,-1.34233e+06,0,0,2.36469e+06,0,0,0,0,0,1.02236e+06,0
UT,2023,20231219,0,-1.3675e+06,0,0,2.36469e+06,0,0,0,0,0,997196,0
UT,2023,20231220,0,-1.43091e+06,0,0,2.36469e+06,0,0,0,0,0,933785,0
UT,2023,20231221,0,-1.42451e+06,0,0,2.36469e+06,0,0,0,0,0,940187,0
UT,2023,20231222,0,-1.41492e+06,0,0,2.36469e+06,0,0,0,0,0,949769,0
UT,2023,20231223,0,-1.39574e+06,0,0,2.36469e+06,0,0,0,0,0,968955,0
UT,2023,20231224,0,-1.3291e+06,0,0,2.36469e+06,0,0,0,0,0,1.03559e+06,0
UT,2023,20231225,0,-1.29072e+06,0,0,2.36469e+06,0,0,0,0,0,1.07397e+06,0
UT,2023,20231226,0,-1.28071e+06,0,0,2.36469e+06,0,0,0,0,0,1.08399e+06,0
UT,2023,20231227,0,-1.285e+06,0,0,2.36469e+06,0,0,0,0,0,1.0797e+06,0
UT,2023,20231228,0,-1.32004e+06,0,0,2.36469e+06,0,0,0,0,0,1.04466e+06,0
UT,2023,20231229,0,-1.32825e+06,0,0,2.36469e+06,0,0,0,0,0,1.03644e+06,0
UT,2023,20231230,0,-1.32718e+06,0,0,2.36469e+06,0,0,0,0,0,1.03752e+06,0
UT,2023,20231231,0,-1.32281e+06,0,0,2.36469e+06,0,0,0,0,0,1.04188e+06,0
VA,2023,20230101,0,1.89051e+06,0,0,270913,0,0,0,0,0,2.16142e+06,0
VA,2023,20230102,0,1.89132e+06,0,0,270913,0,0,0,0,0,2.16223e+06,0
VA,2023,20230103,0,1.88593e+06,0,0,270913,0,0,0,0,0,2.15684e+06,0
VA,2023,20230104,0,1.81842e+06,0,0,270913,0,0,0,0,0,2.08933e+06,0
VA,2023,20230105,0,1.79676e+06,0,0,270913,0,0,0,0,0,2.06768e+06,0
VA,2023,20230106,0,1.8769e+06,0,0,270913,0,0,0,0,0,2.14781e+06,0
VA,2023,20230107,0,2.1255e+06,0,0,270913,0,0,0,0,0,2.39641e+06,0
VA,2023,20230108,0,2.23506e+06,0,0,270913,0,0,0,0,0,2.50598e+06,0
VA,2023,20230109,0,2.36571e+06,0,0,270913,0,0,0,0,0,2.63663e+06,0
VA,2023,20230110,0,2.24691e+06,0,0,270913,0,0,0,0,0,2.51783e+06,0
VA,2023,20230111,0,2.30459e+06,0,0,270913,0,0,0,0,0,2.5755e+06,0
VA,2023,20230112,0,2.268e+06,0,0,270913,0,0,0,0,0,2.53891e+06,0
VA,2023,20230113,0,1.90958e+06,0,0,270913,0,0,0,0,0,2.1805e+06,0
VA,2023,20230114,0,2.07153e+06,0,0,270913,0,0,0,0,0,2.34244e+06,0
VA,2023,20230115,0,2.48463e+06,0,0,270913,0,0,0,0,0,2.75555e+06,0
VA,2023,20230116,0,2.38426e+06,0,0,270913,0,0,0,0,0,2.65517e+06,0
VA,2023,20230117,0,2.14572e+06,0,0,270913,0,0,0,0,0,2.41663e+06,0
VA,2023,20230118,0,2.01434e+06,0,0,270913,0,0,0,0,0,2.28525e+06,0
VA,2023,20230119,0,1.80456e+06,0,0,270913,0,0,0,0,0,2.07548e+06,0
VA,2023,20230120,0,1.88068e+06,0,0,270913,0,0,0,0,0,2.1516e+06,0
VA,2023,20230121,0,2.06852e+06,0,0,270913,0,0,0,0,0,2.33943e+06,0
VA,2023,20230122,0,2.26556e+06,0,0,270913,0,0,0,0,0,2.53647e+06,0
VA,2023,20230123,0,2.2135e+06,0,0,270913,0,0,0,0,0,2.48441e+06,0
VA,2023,20230124,0,2.2249e+06,0,0,270913,0,0,0,0,0,2.49581e+06,0
VA,2023,20230125,0,2.13936e+06,0,0,270913,0,0,0,0,0,2.41027e+06,0
VA,2023,20230126,0,2.06732e+06,0,0,270913,0,0,0,0,0,2.33823e+06,0
VA,2023,20230127,0,2.17923e+06,0,0,270913,0,0,0,0,0,2.45015e+06,0
VA,2023,20230128,0,2.27892e+06,0,0,270913,0,0,0,0,0,2.54983e+06,0
VA,2023,20230129,0,1.95994e+06,0,0,270913,0,0,0,0,0,2.23086e+06,0
VA,2023,20230130,0,1.99334e+06,0,0,270913,0,0,0,0,0,2.26425e+06,0
VA,2023,20230131,0,1.77088e+06,0,0,270913,0,0,0,0,0,2.04179e+06,0
VA,2023,20230201,0,2.04909e+06,0,0,270913,0,0,0,0,0,2.32e+06,0
VA,2023,20230202,0,2.36733e+06,0,0,270913,0,0,0,0,0,2.63824e+06,0
VA,2023,20230203,0,2.29744e+06,0,0,270913,0,0,0,0,0,2.56835e+06,0
VA,2023,20230204,0,2.8206e+06,0,0,270913,0,0,0,0,0,3.09151e+06,0
VA,2023,20230205,0,2.89534e+06,0,0,270913,0,0,0,0,0,3.16625e+06,0
VA,2023,20230206,0,1.95655e+06,0,0,270913,0,0,0,0,0,2.22747e+06,0
VA,2023,20230207,0,2.07423e+06,0,0,270913,0,0,0,0,0,2.34514e+06,0
VA,2023,20230208,0,2.02878e+06,0,0,270913,0,0,0,0,0,2.29969e+06,0
VA,2023,20230209,0,1.60645e+06,0,0,270913,0,0,0,0,0,1.87736e+06,0
VA,2023,20230210,0,1.57495e+06,0,0,270913,0,0,0,0,0,1.84586e+06,0
VA,2023,20230211,0,1.71222e+06,0,0,270913,0,0,0,0,0,1.98313e+06,0
VA,2023,20230212,0,1.94698e+06,0,0,270913,0,0,0,0,0,2.21789e+06,0
VA,2023,20230213,0,2.18446e+06,0,0,270913,0,0,0,0,0,2.45538e+06,0
VA,2023,20230214,0,1.90207e+06,0,0,270913,0,0,0,0,0,2.17299e+06,0
VA,2023,20230215,0,1.76926e+06,0,0,270913,0,0,0,0,0,2.04017e+06,0
VA,2023,20230216,0,1.586e+06,0,0,270913,0,0,0,0,0,1.85692e+06,0
VA,2023,20230217,0,1.58669e+06,0,0,270913,0,0,0,0,0,1.8576e+06,0
VA,2023,20230218,0,1.88373e+06,0,0,270913,0,0,0,0,0,2.15464e+06,0
VA,2023,20230219,0,2.2023e+06,0,0,270913,0,0,0,0,0,2.47321e+06,0
