GAS_LINES_TIMESERIES_1,GAS_LINES_TIMESERIES_2,GAS_LINES_TIMESERIES_3,DispatchGl
ID,UT,20230807,0.0
ID,UT,20230808,0.0
ID,UT,20230809,0.0
ID,UT,20230810,30776.79163026545
ID,UT,20230811,28450.190803974518
ID,UT,20230812,0.0
ID,UT,20230813,0.0
ID,UT,20230814,0.0
ID,UT,20230815,0.0
ID,UT,20230816,0.0
ID,UT,20230817,0.0
ID,UT,20230818,0.0
ID,UT,20230819,0.0
ID,UT,20230820,0.0
ID,UT,20230821,100463.25915256824
ID,UT,20230822,39050.782398396346
ID,UT,20230823,67980.67712758237
ID,UT,20230824,0.0
ID,UT,20230825,0.0
ID,UT,20230826,0.0
ID,UT,20230827,0.0
ID,UT,20230828,0.0
ID,UT,20230829,0.0
ID,UT,20230830,0.0
ID,UT,20230831,0.0
ID,UT,20230901,0.0
ID,UT,20230902,0.0
ID,UT,20230903,0.0
ID,UT,20230904,170269.39307496592
ID,UT,20230905,155305.99267369078
ID,UT,20230906,112221.92943560507
ID,UT,20230907,60870.24372800013
ID,UT,20230908,0.0
ID,UT,20230909,0.0
ID,UT,20230910,0.0
ID,UT,20230911,0.0
ID,UT,20230912,0.0
ID,UT,20230913,0.0
ID,UT,20230914,0.0
ID,UT,20230915,0.0
ID,UT,20230916,0.0
ID,UT,20230917,0.0
ID,UT,20230918,0.0
ID,UT,20230919,0.0
ID,UT,20230920,0.0
ID,UT,20230921,0.0
ID,UT,20230922,0.0
ID,UT,20230923,0.0
ID,UT,20230924,0.0
ID,UT,20230925,0.0
ID,UT,20230926,0.0
ID,UT,20230927,0.0
ID,UT,20230928,0.0
ID,UT,20230929,0.0
ID,UT,20230930,0.0
ID,UT,20231001,0.0
ID,UT,20231002,0.0
ID,UT,20231003,0.0
ID,UT,20231004,0.0
ID,UT,20231005,0.0
ID,UT,20231006,0.0
ID,UT,20231007,0.0
ID,UT,20231008,0.0
ID,UT,20231009,0.0
ID,UT,20231010,0.0
ID,UT,20231011,0.0
ID,UT,20231012,0.0
ID,UT,20231013,0.0
ID,UT,20231014,0.0
ID,UT,20231015,0.0
ID,UT,20231016,0.0
ID,UT,20231017,0.0
ID,UT,20231018,0.0
ID,UT,20231019,0.0
ID,UT,20231020,0.0
ID,UT,20231021,0.0
ID,UT,20231022,0.0
ID,UT,20231023,0.0
ID,UT,20231024,0.0
ID,UT,20231025,0.0
ID,UT,20231026,0.0
ID,UT,20231027,0.0
ID,UT,20231028,0.0
ID,UT,20231029,0.0
ID,UT,20231030,0.0
ID,UT,20231031,0.0
ID,UT,20231101,0.0
ID,UT,20231102,0.0
ID,UT,20231103,0.0
ID,UT,20231104,0.0
ID,UT,20231105,0.0
ID,UT,20231106,0.0
ID,UT,20231107,0.0
ID,UT,20231108,0.0
ID,UT,20231109,0.0
ID,UT,20231110,0.0
ID,UT,20231111,0.0
ID,UT,20231112,0.0
ID,UT,20231113,0.0
ID,UT,20231114,0.0
ID,UT,20231115,0.0
ID,UT,20231116,0.0
ID,UT,20231117,0.0
ID,UT,20231118,0.0
ID,UT,20231119,0.0
ID,UT,20231120,0.0
ID,UT,20231121,0.0
ID,UT,20231122,0.0
ID,UT,20231123,0.0
ID,UT,20231124,0.0
ID,UT,20231125,0.0
ID,UT,20231126,0.0
ID,UT,20231127,0.0
ID,UT,20231128,0.0
ID,UT,20231129,0.0
ID,UT,20231130,0.0
ID,UT,20231201,0.0
ID,UT,20231202,0.0
ID,UT,20231203,0.0
ID,UT,20231204,0.0
ID,UT,20231205,0.0
ID,UT,20231206,0.0
ID,UT,20231207,0.0
ID,UT,20231208,0.0
ID,UT,20231209,0.0
ID,UT,20231210,0.0
ID,UT,20231211,0.0
ID,UT,20231212,0.0
ID,UT,20231213,0.0
ID,UT,20231214,0.0
ID,UT,20231215,0.0
ID,UT,20231216,0.0
ID,UT,20231217,0.0
ID,UT,20231218,0.0
ID,UT,20231219,0.0
ID,UT,20231220,0.0
ID,UT,20231221,0.0
ID,UT,20231222,0.0
ID,UT,20231223,0.0
ID,UT,20231224,0.0
ID,UT,20231225,0.0
ID,UT,20231226,0.0
ID,UT,20231227,0.0
ID,UT,20231228,0.0
ID,UT,20231229,0.0
ID,UT,20231230,0.0
ID,UT,20231231,0.0
WY,ID,20230101,0.0
WY,ID,20230102,0.0
WY,ID,20230103,0.0
WY,ID,20230104,0.0
WY,ID,20230105,0.0
WY,ID,20230106,0.0
WY,ID,20230107,0.0
WY,ID,20230108,0.0
WY,ID,20230109,0.0
WY,ID,20230110,0.0
WY,ID,20230111,0.0
WY,ID,20230112,0.0
WY,ID,20230113,0.0
WY,ID,20230114,0.0
WY,ID,20230115,0.0
WY,ID,20230116,0.0
WY,ID,20230117,0.0
WY,ID,20230118,0.0
WY,ID,20230119,0.0
WY,ID,20230120,0.0
WY,ID,20230121,0.0
WY,ID,20230122,0.0
WY,ID,20230123,0.0
WY,ID,20230124,0.0
WY,ID,20230125,0.0
WY,ID,20230126,0.0
WY,ID,20230127,0.0
WY,ID,20230128,0.0
WY,ID,20230129,0.0
WY,ID,20230130,0.0
WY,ID,20230131,0.0
WY,ID,20230201,0.0
WY,ID,20230202,0.0
WY,ID,20230203,0.0
WY,ID,20230204,0.0
WY,ID,20230205,0.0
WY,ID,20230206,0.0
WY,ID,20230207,0.0
WY,ID,20230208,0.0
WY,ID,20230209,0.0
WY,ID,20230210,0.0
WY,ID,20230211,0.0
WY,ID,20230212,0.0
WY,ID,20230213,0.0
WY,ID,20230214,0.0
WY,ID,20230215,0.0
WY,ID,20230216,0.0
WY,ID,20230217,0.0
WY,ID,20230218,0.0
WY,ID,20230219,0.0
WY,ID,20230220,0.0
WY,ID,20230221,0.0
WY,ID,20230222,0.0
WY,ID,20230223,0.0
WY,ID,20230224,0.0
WY,ID,20230225,0.0
WY,ID,20230226,0.0
WY,ID,20230227,0.0
WY,ID,20230228,0.0
WY,ID,20230301,0.0
WY,ID,20230302,0.0
WY,ID,20230303,0.0
WY,ID,20230304,0.0
WY,ID,20230305,0.0
WY,ID,20230306,0.0
WY,ID,20230307,0.0
WY,ID,20230308,0.0
WY,ID,20230309,0.0
WY,ID,20230310,0.0
WY,ID,20230311,0.0
WY,ID,20230312,0.0
WY,ID,20230313,0.0
WY,ID,20230314,0.0
WY,ID,20230315,0.0
WY,ID,20230316,0.0
WY,ID,20230317,0.0
WY,ID,20230318,0.0
WY,ID,20230319,0.0
WY,ID,20230320,0.0
WY,ID,20230321,0.0
WY,ID,20230322,0.0
WY,ID,20230323,0.0
WY,ID,20230324,0.0
WY,ID,20230325,0.0
WY,ID,20230326,0.0
WY,ID,20230327,0.0
WY,ID,20230328,0.0
WY,ID,20230329,0.0
WY,ID,20230330,0.0
WY,ID,20230331,0.0
WY,ID,20230401,0.0
WY,ID,20230402,0.0
WY,ID,20230403,0.0
WY,ID,20230404,0.0
WY,ID,20230405,0.0
WY,ID,20230406,0.0
WY,ID,20230407,0.0
WY,ID,20230408,0.0
WY,ID,20230409,0.0
WY,ID,20230410,0.0
WY,ID,20230411,0.0
WY,ID,20230412,0.0
WY,ID,20230413,0.0
WY,ID,20230414,0.0
WY,ID,20230415,0.0
WY,ID,20230416,0.0
WY,ID,20230417,0.0
WY,ID,20230418,0.0
WY,ID,20230419,0.0
WY,ID,20230420,0.0
WY,ID,20230421,0.0
WY,ID,20230422,0.0
WY,ID,20230423,0.0
WY,ID,20230424,0.0
WY,ID,20230425,0.0
WY,ID,20230426,0.0
WY,ID,20230427,0.0
WY,ID,20230428,0.0
WY,ID,20230429,0.0
WY,ID,20230430,0.0
WY,ID,20230501,0.0
WY,ID,20230502,0.0
WY,ID,20230503,0.0
WY,ID,20230504,0.0
WY,ID,20230505,0.0
WY,ID,20230506,0.0
WY,ID,20230507,0.0
WY,ID,20230508,0.0
WY,ID,20230509,0.0
WY,ID,20230510,0.0
WY,ID,20230511,0.0
WY,ID,20230512,0.0
WY,ID,20230513,0.0
WY,ID,20230514,0.0
WY,ID,20230515,0.0
WY,ID,20230516,0.0
WY,ID,20230517,0.0
WY,ID,20230518,0.0
WY,ID,20230519,0.0
WY,ID,20230520,0.0
WY,ID,20230521,0.0
WY,ID,20230522,0.0
WY,ID,20230523,0.0
WY,ID,20230524,0.0
WY,ID,20230525,0.0
WY,ID,20230526,0.0
WY,ID,20230527,0.0
WY,ID,20230528,0.0
WY,ID,20230529,0.0
WY,ID,20230530,0.0
WY,ID,20230531,0.0
WY,ID,20230601,0.0
WY,ID,20230602,0.0
WY,ID,20230603,0.0
WY,ID,20230604,0.0
WY,ID,20230605,0.0
WY,ID,20230606,0.0
WY,ID,20230607,0.0
WY,ID,20230608,0.0
WY,ID,20230609,0.0
WY,ID,20230610,0.0
WY,ID,20230611,0.0
WY,ID,20230612,0.0
WY,ID,20230613,0.0
WY,ID,20230614,0.0
WY,ID,20230615,0.0
WY,ID,20230616,0.0
WY,ID,20230617,0.0
WY,ID,20230618,0.0
WY,ID,20230619,0.0
WY,ID,20230620,0.0
WY,ID,20230621,0.0
WY,ID,20230622,0.0
WY,ID,20230623,0.0
WY,ID,20230624,0.0
WY,ID,20230625,0.0
WY,ID,20230626,0.0
WY,ID,20230627,0.0
WY,ID,20230628,0.0
WY,ID,20230629,0.0
WY,ID,20230630,0.0
WY,ID,20230701,0.0
WY,ID,20230702,0.0
WY,ID,20230703,0.0
WY,ID,20230704,0.0
WY,ID,20230705,0.0
WY,ID,20230706,0.0
WY,ID,20230707,0.0
WY,ID,20230708,0.0
WY,ID,20230709,0.0
WY,ID,20230710,0.0
WY,ID,20230711,0.0
WY,ID,20230712,0.0
WY,ID,20230713,0.0
WY,ID,20230714,0.0
WY,ID,20230715,0.0
WY,ID,20230716,0.0
WY,ID,20230717,0.0
WY,ID,20230718,0.0
WY,ID,20230719,0.0
WY,ID,20230720,0.0
WY,ID,20230721,0.0
WY,ID,20230722,0.0
WY,ID,20230723,0.0
WY,ID,20230724,0.0
WY,ID,20230725,0.0
WY,ID,20230726,0.0
WY,ID,20230727,0.0
WY,ID,20230728,0.0
WY,ID,20230729,0.0
WY,ID,20230730,0.0
WY,ID,20230731,0.0
WY,ID,20230801,0.0
WY,ID,20230802,0.0
WY,ID,20230803,0.0
WY,ID,20230804,0.0
WY,ID,20230805,0.0
WY,ID,20230806,0.0
WY,ID,20230807,0.0
WY,ID,20230808,0.0
WY,ID,20230809,0.0
WY,ID,20230810,0.0
WY,ID,20230811,0.0
WY,ID,20230812,0.0
WY,ID,20230813,0.0
WY,ID,20230814,0.0
WY,ID,20230815,0.0
WY,ID,20230816,0.0
WY,ID,20230817,0.0
WY,ID,20230818,0.0
WY,ID,20230819,0.0
WY,ID,20230820,0.0
WY,ID,20230821,0.0
WY,ID,20230822,0.0
WY,ID,20230823,0.0
WY,ID,20230824,0.0
WY,ID,20230825,0.0
WY,ID,20230826,0.0
WY,ID,20230827,0.0
WY,ID,20230828,0.0
WY,ID,20230829,0.0
WY,ID,20230830,0.0
WY,ID,20230831,0.0
WY,ID,20230901,0.0
WY,ID,20230902,0.0
WY,ID,20230903,0.0
WY,ID,20230904,0.0
WY,ID,20230905,0.0
WY,ID,20230906,0.0
WY,ID,20230907,0.0
WY,ID,20230908,0.0
WY,ID,20230909,0.0
WY,ID,20230910,0.0
WY,ID,20230911,0.0
WY,ID,20230912,0.0
WY,ID,20230913,0.0
WY,ID,20230914,0.0
WY,ID,20230915,0.0
WY,ID,20230916,0.0
WY,ID,20230917,0.0
WY,ID,20230918,0.0
WY,ID,20230919,0.0
WY,ID,20230920,0.0
WY,ID,20230921,0.0
WY,ID,20230922,0.0
WY,ID,20230923,0.0
WY,ID,20230924,0.0
WY,ID,20230925,0.0
WY,ID,20230926,0.0
WY,ID,20230927,0.0
WY,ID,20230928,0.0
WY,ID,20230929,0.0
WY,ID,20230930,0.0
WY,ID,20231001,0.0
WY,ID,20231002,0.0
WY,ID,20231003,0.0
WY,ID,20231004,0.0
WY,ID,20231005,0.0
WY,ID,20231006,0.0
WY,ID,20231007,0.0
WY,ID,20231008,0.0
WY,ID,20231009,0.0
WY,ID,20231010,0.0
WY,ID,20231011,0.0
WY,ID,20231012,0.0
WY,ID,20231013,0.0
WY,ID,20231014,0.0
WY,ID,20231015,0.0
WY,ID,20231016,0.0
WY,ID,20231017,0.0
WY,ID,20231018,0.0
WY,ID,20231019,0.0
WY,ID,20231020,0.0
WY,ID,20231021,0.0
WY,ID,20231022,0.0
WY,ID,20231023,0.0
WY,ID,20231024,0.0
WY,ID,20231025,0.0
WY,ID,20231026,0.0
WY,ID,20231027,0.0
WY,ID,20231028,0.0
WY,ID,20231029,0.0
WY,ID,20231030,0.0
WY,ID,20231031,0.0
WY,ID,20231101,0.0
WY,ID,20231102,0.0
WY,ID,20231103,0.0
WY,ID,20231104,0.0
WY,ID,20231105,0.0
WY,ID,20231106,0.0
WY,ID,20231107,0.0
WY,ID,20231108,0.0
WY,ID,20231109,0.0
WY,ID,20231110,0.0
WY,ID,20231111,0.0
WY,ID,20231112,0.0
WY,ID,20231113,0.0
WY,ID,20231114,0.0
WY,ID,20231115,0.0
WY,ID,20231116,0.0
WY,ID,20231117,0.0
WY,ID,20231118,0.0
WY,ID,20231119,0.0
WY,ID,20231120,0.0
WY,ID,20231121,0.0
WY,ID,20231122,0.0
WY,ID,20231123,0.0
WY,ID,20231124,0.0
WY,ID,20231125,0.0
WY,ID,20231126,0.0
WY,ID,20231127,0.0
WY,ID,20231128,0.0
WY,ID,20231129,0.0
WY,ID,20231130,0.0
WY,ID,20231201,0.0
WY,ID,20231202,0.0
WY,ID,20231203,0.0
WY,ID,20231204,0.0
WY,ID,20231205,0.0
WY,ID,20231206,0.0
WY,ID,20231207,0.0
WY,ID,20231208,0.0
WY,ID,20231209,0.0
WY,ID,20231210,0.0
WY,ID,20231211,0.0
WY,ID,20231212,0.0
WY,ID,20231213,0.0
WY,ID,20231214,0.0
WY,ID,20231215,0.0
WY,ID,20231216,0.0
WY,ID,20231217,0.0
WY,ID,20231218,0.0
WY,ID,20231219,0.0
WY,ID,20231220,0.0
WY,ID,20231221,0.0
WY,ID,20231222,0.0
WY,ID,20231223,0.0
WY,ID,20231224,0.0
WY,ID,20231225,0.0
WY,ID,20231226,0.0
WY,ID,20231227,0.0
WY,ID,20231228,0.0
WY,ID,20231229,0.0
WY,ID,20231230,0.0
WY,ID,20231231,0.0
PA,NJ,20230101,2402521.962789513
PA,NJ,20230102,2501057.518968131
PA,NJ,20230103,2447160.4233319927
PA,NJ,20230104,2306386.5452897297
PA,NJ,20230105,2147902.546947296
PA,NJ,20230106,2529793.796653594
PA,NJ,20230107,3229433.934243001
PA,NJ,20230108,3695716.00664868
PA,NJ,20230109,2937905.1984983697
PA,NJ,20230110,3510110.9760648427
PA,NJ,20230111,3933929.4848913793
PA,NJ,20230112,4045851.267797244
PA,NJ,20230113,2368641.101839608
PA,NJ,20230114,2768136.469861516
PA,NJ,20230115,4677912.631018053
PA,NJ,20230116,4332644.04811792
PA,NJ,20230117,3919268.716240035
PA,NJ,20230118,3158909.3962776596
PA,NJ,20230119,2450767.747292709
PA,NJ,20230120,3031324.1469658962
PA,NJ,20230121,3082965.9546965174
PA,NJ,20230122,3843804.0196971567
PA,NJ,20230123,2814633.6024605115
PA,NJ,20230124,3830894.452234331
PA,NJ,20230125,3612473.9021836603
PA,NJ,20230126,2588451.6386001618
PA,NJ,20230127,3335980.6078345114
PA,NJ,20230128,3795045.2308983617
PA,NJ,20230129,2572985.3805115107
PA,NJ,20230130,2478401.3450095495
PA,NJ,20230131,2639300.262345153
PA,NJ,20230201,5127473.738197955
PA,NJ,20230202,5676384.832447789
PA,NJ,20230203,5116003.89764571
PA,NJ,20230204,11195452.0
PA,NJ,20230205,10787406.125054501
PA,NJ,20230206,3096131.798141357
PA,NJ,20230207,3373749.794739077
PA,NJ,20230208,4034490.8267599237
PA,NJ,20230209,2508179.677430159
PA,NJ,20230210,2272268.0194050074
PA,NJ,20230211,2229573.3832086585
PA,NJ,20230212,3373387.653572193
PA,NJ,20230213,2743658.8183634374
PA,NJ,20230214,2182109.2908586403
PA,NJ,20230215,2280773.0493449266
PA,NJ,20230216,1876688.7655483917
PA,NJ,20230217,1788630.6753254423
PA,NJ,20230218,2442670.954430335
PA,NJ,20230219,4220956.614120494
PA,NJ,20230220,2487505.162627499
PA,NJ,20230221,2078576.2599394498
PA,NJ,20230222,2969027.3784224833
PA,NJ,20230223,2769398.1588243362
PA,NJ,20230224,3158260.0191303855
PA,NJ,20230225,5763429.1993361125
PA,NJ,20230226,8130902.308377491
PA,NJ,20230227,4170873.317449807
PA,NJ,20230228,3977535.2941167294
PA,NJ,20230301,4951608.448847301
PA,NJ,20230302,3352516.3544718437
PA,NJ,20230303,2604369.8794519836
PA,NJ,20230304,2810080.928699695
PA,NJ,20230305,3314274.3760125893
PA,NJ,20230306,2295285.6260367837
PA,NJ,20230307,2415950.750841676
PA,NJ,20230308,3754412.3353644228
PA,NJ,20230309,3355479.6806785874
PA,NJ,20230310,3026929.0974131697
PA,NJ,20230311,3057849.6629454806
PA,NJ,20230312,4182339.4756371025
PA,NJ,20230313,3140311.0171204507
PA,NJ,20230314,3078365.2022553734
PA,NJ,20230315,4644754.969388416
PA,NJ,20230316,3639511.4608208532
PA,NJ,20230317,2170455.0821479075
PA,NJ,20230318,1898787.3450668703
PA,NJ,20230319,2937530.3963202643
PA,NJ,20230320,5607492.8383259345
PA,NJ,20230321,2688500.004759245
PA,NJ,20230322,2011377.561967508
PA,NJ,20230323,1830482.911179767
PA,NJ,20230324,1772784.8846944221
PA,NJ,20230325,2136820.4407618945
PA,NJ,20230326,2295137.617501338
PA,NJ,20230327,1971057.120730218
PA,NJ,20230328,1921911.070633491
PA,NJ,20230329,2434810.323668482
PA,NJ,20230330,2414967.5567610683
PA,NJ,20230331,4349903.944078418
PA,NJ,20230401,2013689.5620464259
PA,NJ,20230402,1697838.4682227941
PA,NJ,20230403,3245263.480610837
PA,NJ,20230404,1865240.8314058469
PA,NJ,20230405,1514264.940679414
PA,NJ,20230406,1763694.6433738018
PA,NJ,20230407,1570594.3338962789
PA,NJ,20230408,2142286.2219277075
PA,NJ,20230409,2487151.669583394
PA,NJ,20230410,2314946.4086067984
PA,NJ,20230411,1708381.280854287
PA,NJ,20230412,1448216.022800244
PA,NJ,20230413,1564820.5953430394
PA,NJ,20230414,1671227.7304506078
PA,NJ,20230415,1683208.9193706745
PA,NJ,20230416,1396502.7626858817
PA,NJ,20230417,1389394.0362590356
PA,NJ,20230418,1480471.680248293
PA,NJ,20230419,1929436.0856076912
PA,NJ,20230420,1630650.3518160572
PA,NJ,20230421,1558838.8492637004
PA,NJ,20230422,1448894.6719651376
PA,NJ,20230423,1399020.2152638428
PA,NJ,20230424,1596070.724414357
PA,NJ,20230425,1816079.9429262578
PA,NJ,20230426,1920434.2532624374
PA,NJ,20230427,1654869.6125329884
PA,NJ,20230428,1666315.7706410238
PA,NJ,20230429,1720934.0674721329
PA,NJ,20230430,1636777.8585796806
PA,NJ,20230501,1554350.9429885796
PA,NJ,20230502,1595032.80740486
PA,NJ,20230503,1768286.3998344836
PA,NJ,20230504,1766914.0162986193
PA,NJ,20230505,1760906.335268374
PA,NJ,20230506,1588147.9653443194
PA,NJ,20230507,1411181.3797284933
PA,NJ,20230508,1351369.6805950666
PA,NJ,20230509,1382607.7077883612
PA,NJ,20230510,1478029.2727873437
PA,NJ,20230511,1376896.3385729878
PA,NJ,20230512,1395185.5042562478
PA,NJ,20230513,1546345.7204601923
PA,NJ,20230514,1376187.9369214603
PA,NJ,20230515,1392152.176317311
PA,NJ,20230516,1332344.8143065667
PA,NJ,20230517,1368192.6505028936
PA,NJ,20230518,1531460.098665291
PA,NJ,20230519,1473416.8888368518
PA,NJ,20230520,1276031.4320282238
PA,NJ,20230521,1256386.2517944623
PA,NJ,20230522,1295636.3659449732
PA,NJ,20230523,1311897.919316947
PA,NJ,20230524,1325154.9621778177
PA,NJ,20230525,1348947.4042952815
PA,NJ,20230526,1309367.67266706
PA,NJ,20230527,1304088.5765012
PA,NJ,20230528,1325022.577895075
PA,NJ,20230529,1293368.6533110868
PA,NJ,20230530,1295540.427958616
PA,NJ,20230531,1275919.2659240637
PA,NJ,20230601,1267976.7559893557
PA,NJ,20230602,1413626.2871204726
PA,NJ,20230603,1594924.4371146194
PA,NJ,20230604,1237379.9503602763
PA,NJ,20230605,1216953.421188502
PA,NJ,20230606,1238523.0547977798
PA,NJ,20230607,1300000.163641807
PA,NJ,20230608,1228446.138867641
PA,NJ,20230609,1183487.1545202644
PA,NJ,20230610,1191002.819747371
PA,NJ,20230611,1274052.4988239687
PA,NJ,20230612,1474582.1157013178
PA,NJ,20230613,1281408.7038174756
PA,NJ,20230614,1249299.8587236872
PA,NJ,20230615,1201551.3762197196
PA,NJ,20230616,1245312.564016794
PA,NJ,20230617,1221449.5841195218
PA,NJ,20230618,1232778.069176209
PA,NJ,20230619,1292872.5718249017
PA,NJ,20230620,1318376.2263737696
PA,NJ,20230621,1202118.3946650433
PA,NJ,20230622,1107197.7896608626
PA,NJ,20230623,1100003.9275628706
PA,NJ,20230624,1157220.266213558
PA,NJ,20230625,1384447.6445923103
PA,NJ,20230626,1472863.0397568082
PA,NJ,20230627,1372296.7773632472
PA,NJ,20230628,1301425.2840312186
PA,NJ,20230629,1294258.7368932206
PA,NJ,20230630,1349395.4628000546
PA,NJ,20230701,1392975.571023461
PA,NJ,20230702,1488353.3392570792
PA,NJ,20230703,1682320.0809419965
PA,NJ,20230704,1771319.3689574315
PA,NJ,20230705,1555332.176303284
PA,NJ,20230706,1824756.071327374
PA,NJ,20230707,1813441.0529216637
PA,NJ,20230708,1714260.5500998434
PA,NJ,20230709,1704502.270733605
PA,NJ,20230710,1461892.4025004357
PA,NJ,20230711,1410306.0816292632
PA,NJ,20230712,1584033.6139176881
PA,NJ,20230713,1762394.514793038
PA,NJ,20230714,1840474.600142243
PA,NJ,20230715,1601132.758495696
PA,NJ,20230716,1800871.3528438807
PA,NJ,20230717,1434419.030603377
PA,NJ,20230718,1712429.0420977883
PA,NJ,20230719,1518369.9364605737
PA,NJ,20230720,1404474.1036997978
PA,NJ,20230721,1524184.896826514
PA,NJ,20230722,1446463.9752938244
PA,NJ,20230723,1351026.6531417286
PA,NJ,20230724,1529024.5279810089
PA,NJ,20230725,1514947.4484180394
PA,NJ,20230726,1416036.3362921693
PA,NJ,20230727,1624178.7152080827
PA,NJ,20230728,1944176.4468642632
PA,NJ,20230729,1947112.314722756
PA,NJ,20230730,1537742.7762880982
PA,NJ,20230731,1213001.399471353
PA,NJ,20230801,1337629.739463758
PA,NJ,20230802,1188278.0981660967
PA,NJ,20230803,1206704.7806898756
PA,NJ,20230804,1308567.879456728
PA,NJ,20230805,1269544.5283706125
PA,NJ,20230806,1394109.3827508187
PA,NJ,20230807,1503463.2387437725
PA,NJ,20230808,1461491.1595111603
PA,NJ,20230809,1340554.1450471675
PA,NJ,20230810,1509686.1487232745
PA,NJ,20230811,1281242.6833227312
PA,NJ,20230812,1407146.0642318702
PA,NJ,20230813,1556304.0623922846
PA,NJ,20230814,1529300.988306283
PA,NJ,20230815,1649380.1952048175
PA,NJ,20230816,1512873.2754565808
PA,NJ,20230817,1518899.0601818424
PA,NJ,20230818,1436816.0703006857
PA,NJ,20230819,1249924.4181953578
PA,NJ,20230820,1205384.9072045917
PA,NJ,20230821,1469827.6486600754
PA,NJ,20230822,1618350.1291671083
PA,NJ,20230823,1206936.9366581435
PA,NJ,20230824,1307441.943501138
PA,NJ,20230825,1231096.0194410249
PA,NJ,20230826,1467356.7866643094
PA,NJ,20230827,1475094.4300883044
PA,NJ,20230828,1451742.4973490504
PA,NJ,20230829,1296274.8837061678
PA,NJ,20230830,1420202.2902792206
PA,NJ,20230831,1380492.2095375657
PA,NJ,20230901,1170478.4078738007
PA,NJ,20230902,1151454.123669847
PA,NJ,20230903,1295773.1561325174
PA,NJ,20230904,1692928.4022803316
PA,NJ,20230905,1919212.4528516242
PA,NJ,20230906,1936183.2916982207
PA,NJ,20230907,1962549.1312605918
PA,NJ,20230908,1980481.9969644062
PA,NJ,20230909,1815480.3813386175
PA,NJ,20230910,1615801.3449251777
PA,NJ,20230911,1423608.7250317805
PA,NJ,20230912,1463778.2228468326
PA,NJ,20230913,1559107.898624212
PA,NJ,20230914,1370283.514303768
PA,NJ,20230915,1234048.6991663903
PA,NJ,20230916,1158575.8263765266
PA,NJ,20230917,1211304.9902815926
PA,NJ,20230918,1265472.7396539147
PA,NJ,20230919,1120121.2153884904
PA,NJ,20230920,1185276.9233113802
PA,NJ,20230921,1210501.815642368
PA,NJ,20230922,1192128.0708630155
PA,NJ,20230923,1176319.8330736742
PA,NJ,20230924,1129023.0929927658
PA,NJ,20230925,1143769.3847895355
PA,NJ,20230926,1138843.0461863913
PA,NJ,20230927,1165176.080038687
PA,NJ,20230928,1161532.5187164918
PA,NJ,20230929,1155142.1146305618
PA,NJ,20230930,1158565.325989987
PA,NJ,20231001,1179622.0134540806
PA,NJ,20231002,1333896.187471102
PA,NJ,20231003,1337566.285085149
PA,NJ,20231004,1414648.3838659432
PA,NJ,20231005,1447310.7607315327
PA,NJ,20231006,1372758.0149194142
PA,NJ,20231007,1377309.7365951668
PA,NJ,20231008,1274103.194462188
PA,NJ,20231009,1335548.379701564
PA,NJ,20231010,1322314.7766011497
PA,NJ,20231011,1292275.1149167148
PA,NJ,20231012,1317302.8963054912
PA,NJ,20231013,1318913.3601863142
PA,NJ,20231014,1315504.1598983556
PA,NJ,20231015,1421432.7075310345
PA,NJ,20231016,1401554.3160611843
PA,NJ,20231017,1357964.1580895288
PA,NJ,20231018,1359521.8953243308
PA,NJ,20231019,1384873.4561564007
PA,NJ,20231020,1340604.6865730784
PA,NJ,20231021,1262456.198621149
PA,NJ,20231022,1350165.8652769215
PA,NJ,20231023,1468425.772514317
PA,NJ,20231024,1518275.2051357972
PA,NJ,20231025,1425054.2797376611
PA,NJ,20231026,1410306.2679468961
PA,NJ,20231027,1479846.502364772
PA,NJ,20231028,1396256.2178206486
PA,NJ,20231029,1513958.7023280808
PA,NJ,20231030,1455654.1283719116
PA,NJ,20231031,1523754.353053348
PA,NJ,20231101,1751351.4806083473
PA,NJ,20231102,2097083.3357893059
PA,NJ,20231103,2076682.359237909
PA,NJ,20231104,1810707.8118670683
PA,NJ,20231105,1651374.4848943395
PA,NJ,20231106,1564456.0276850667
PA,NJ,20231107,1630456.8346989187
PA,NJ,20231108,1533026.0645755008
PA,NJ,20231109,1903020.712492099
PA,NJ,20231110,1589296.5211801766
PA,NJ,20231111,1991356.9208646885
PA,NJ,20231112,1979255.1656025276
PA,NJ,20231113,2414755.9945708914
PA,NJ,20231114,2217314.20070066
PA,NJ,20231115,2096325.2811663032
PA,NJ,20231116,2058472.5404710786
PA,NJ,20231117,1661189.3278493078
PA,NJ,20231118,1566908.1305426918
PA,NJ,20231119,2056175.6567681944
PA,NJ,20231120,2077694.4732724908
PA,NJ,20231121,2382528.626043999
PA,NJ,20231122,2055304.2011205012
PA,NJ,20231123,1786795.618645327
PA,NJ,20231124,2011184.0032835589
PA,NJ,20231125,2396938.722392803
PA,NJ,20231126,3201283.158579436
PA,NJ,20231127,2201577.126202376
PA,NJ,20231128,2308239.4506207267
PA,NJ,20231129,3740280.8759949226
PA,NJ,20231130,3896917.7343898583
PA,NJ,20231201,2305913.8985136277
PA,NJ,20231202,2334409.251773001
PA,NJ,20231203,1808370.7773194872
PA,NJ,20231204,2028748.8755297984
PA,NJ,20231205,2205414.4452708196
PA,NJ,20231206,2578902.7536482085
PA,NJ,20231207,3588412.94179252
PA,NJ,20231208,3744093.3516735393
